AuthorID,Author,Date,Content,Attachments,Reactions
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","27-Aug-20 07:04 AM","> Rename `#vscode-plugins` to `#vscode`
@MMK21Games 
Not sure why it even was like that, fixed it","","👍 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","28-Aug-20 12:35 PM","> srsly i couldnt find this said anywhere but this is so useful if ur new to commands: https://mcstacker.net
@BIGMANCHEESE 
This is already in #deleted-channel, but sure you can keep it there. I need to get around to making the ""tools"" more readable","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","28-Aug-20 02:29 PM","> @🐑Sheep-kun; SheepCommander☭🎩 is @MEE6 level up message intentional or a prank?
@L. Lawliet 
Intentional and a prank.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","28-Aug-20 02:31 PM","> replace carl he goes down a lot
@L. Lawliet 
I'm working on setting up backups, but I'll never replace Carl","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","28-Aug-20 02:31 PM","> i dont know ,maki?
@L. Lawliet 
> it has same level up system as mee6 now i think
@L. Lawliet 
Maybe I'll host a vote on it","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","01-Sep-20 10:07 AM","> https://discord.com/channels/648294947123888128/745312077794508830/750400024311103558 the pack format values are wrong. What if I was making a RP for 1.12? Pack format -1?
@MMK21Games 
K let me fix that","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 07:10 AM","> Add server logo PNG to #❔about
@MMK21Games 
Where?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 07:10 AM","> Add https://discordapp.com/channels/648294947123888128/729038923178967122/740617887580160030 to the Trello
@MMK21Games 
That may or may not be in the ""Not adding"" section","","blobsad (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 08:14 AM","> add a mod spot (like resource pack, datapack, MOD like forge mods...)
@Broskibble 
Some here are alright at Plugins, but I don't believe we have any modders. Not for now","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 08:53 AM","> change Showcase-Chanel too 3 different channels
> 
> Showcase-Datapack
> 
> Showcase-Resourcepack
> 
> Showcase-other
@Broskibble 
> Rather not, there is too many channels already.
@Zefyro 
As Zefyro said, :no: :NO: :ohno:⛔","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 11:42 AM","> i thought that was meant for singing song 😂
@L. Lawliet 
K I'll add another channelf or that","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 11:42 AM","\🎤 \🎙️","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","02-Sep-20 01:07 PM","> maki for reaction roles as they are very easy to setup using that
@L. Lawliet 
Sure I'll try it","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","03-Sep-20 07:24 AM","> Fix !serverinfo
@MMK21Games 
wdym?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","03-Sep-20 07:25 AM","> I got an idea: Moderators have a red name, right? And Dont like to be pinged is also red. People who are new to the server may think they can’t ping us, so i got a suggestion: you should change the eole hierachy, so the ping preference roles are the ones wich define the user’s color, and everyone knows who to ping and who not to ping.
@FishyBusinessYT 
I've hosted votes on this before, and I""m honestly not sure how I would handle it personally.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","04-Sep-20 06:46 AM","> Archive (and private?) channels instead of deleting them?
@MMK21Games 
Sure, I can also make a ""reveal"" role for the archived category","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","04-Sep-20 04:54 PM","> put the mcMMO plugin discord server in #deleted-channel
@Duskbeak 
What is that? Send a link and tell me what it is please, I don't exactly know plugins :p","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","04-Sep-20 05:06 PM","> Maybe at the bottom?
@MMK21Games 
I don't know why this would be useful but ok","","blobthanks (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","04-Sep-20 07:23 PM","> Clean #deleted-channel (removing the messages that are here and are useless)
@Pablo 
Which messages?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","04-Sep-20 07:43 PM","> pokerealm is unflagged 
> it can be invited now
@L. Lawliet 
The question is do we want to 🤔","","✅ (1),❌ (4)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:30 AM","> Or just remove the extra quote when you reply?
@MMK21Games 
Right click on the message, tell me if there's a quote option","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:30 AM","> *also, did you just break rule 2?*
@MMK21Games 
how?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:35 AM","> Ghost pinged @SwiPE
@MMK21Games 
oh I guess so :thinking_ban_hammer:","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:38 AM","@MMK21Games","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:38 AM","ok","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:39 AM","> Make The #🐑 Sheepy-Chat-Channel that contain only Conversation between sheepy and person, not included another sheepy's command
@SwiPE 
Maybe I""ll host a vote on it","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:40 AM","probably not","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:40 AM","just use #deleted-channel","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Sep-20 10:40 AM","#🤖bot-commands *","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Sep-20 07:03 AM","> Typo in https://canary.discordapp.com/channels/648294947123888128/728696968175419443/746740924348104734
@MMK21Games 
Thanks","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Sep-20 07:04 AM","> give me mod(lol its a joke not real)
@donut 
Maybe","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Sep-20 07:04 AM","> Make degraded admin?
@UgandanKnuckles 
I'd have to get around to it tho","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","10-Sep-20 07:12 AM","> I'd be interested in proofreading and/or minor copyediting
@MMK21Games 
K","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","10-Sep-20 07:14 AM","> Unclosed markdown tag?
@MMK21Games 
Well that's kind of pissy. It must be a version specific thing","Knowledge Base - 😎Staff - ✅reviewed-suggestions [732624340528529540].csv_Files\unknown-4258A.png",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:43 PM","> Make Bald role and give it to Ugandan
@឵឵឵SlothsDaBest 
Sounds like a good idea","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:43 PM","> Sloth what is it you have against me
@UgandanKnuckles 
Everything","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:43 PM","> make that degraded admin role
@UgandanKnuckles 
Don't feel like it, too much effort","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:43 PM","> Sheep add marriage bot and marry me
@Edaz 
> That is an order
@Edaz","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:43 PM","It's already here","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:43 PM","but it's confined to #🤖bot-commands","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:53 PM","> Give Carl creative mode
@Dapper 
Already has been","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:55 PM","> Give *me* creative mode on the official carl bot minecraft server
@Dapper 
There's an official carl bot minecraft server?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:55 PM","https://tenor.com/view/surprised-pikachu-pokemon-shock-surprised-pikachu-gif-15357817","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:57 PM","> Sheep be smarter
> and yes there is a official carl bot minecraft server
@Dapper 
Ok","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:58 PM","> Deny this suggestion if you're Sheep
@Dapper 
I am sheep","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Sep-20 08:58 PM","(You have been denied)","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","18-Sep-20 09:49 AM","> Fix the inconsistency:
> ```yml
> Carl
> Sheepbot
> GiveawayBot
> reminder-bot
> ```
@MMK21Games 
idk it's based on the name the creator chose","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Sep-20 08:06 AM","> Ban everyone with weeb role
@asdru 
eh maybe","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Sep-20 08:07 AM","> Better add that to #💙blue-faq
@MMK21Games 
Did","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Sep-20 08:07 AM","> add pokerealm bot (time for another vote)
@L. Lawliet 
ok","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Sep-20 08:07 AM","> Make @makechatalive reaction role that mods can do to ping everyone with that role to come make chat alive @🐑Sheep-kun; SheepCommander☭🎩
@donut 
eh","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 09:49 AM","> @🐑Sheep-kun; SheepCommander☭🎩 reading suggestions more often? (This is a suggestion)
@UgandanKnuckles 
I read them, I just don't always feel like responding :person_dabbing:","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 09:49 AM","> Give lesser administrator Role perms? (a idea, your choice sheep)
@UgandanKnuckles 
Maybe","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 09:58 AM","> give me ability to remove reaction in #deleted-channel
@L. Lawliet 
Fine you're re-promoted","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 09:59 AM","> and another pokerealm vote
@L. Lawliet 
I feel like I should wait another week but maybe","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 10:08 AM","> Update https://discord.com/channels/648294947123888128/728861244492087318/728864638040670299 with @lesseradmin
@UgandanKnuckles 
Added","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 11:27 AM","> Wait if im a bot, wouldnt i need reveal all (mostly a joke, cause i think it had administrator, UNLESS?)
@UgandanKnuckles 
OK hold on let me give you your bot roles","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","20-Sep-20 11:07 PM","> Add #rant because... why not? It would be nice to have a place to rant.
@Pablo 
just use #💬general, although try to keep it more in one message/shorter.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Sep-20 10:20 AM","> It would be nice if I had the @deleted-role role
@MMK21Games 
If only I knew which one that is","","🤔 (3)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Sep-20 03:20 PM","> Invite <https://discord.com/oauth2/authorize?client_id=738847077014175884&scope=bot&permissions=379968> he's online sometimes and doesn't need too many perms
@MMK21Games 
what does it do again","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Sep-20 03:21 PM","> But sheep maybe lesser admin could get role perms, cause why not? @🐑Sheep-kun; SheepCommander☭🎩
@UgandanKnuckles 
> Cause no
@asdru 
> no
@Auskip 
> no
@GoatInABoat 
well you see","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","24-Sep-20 08:28 AM","> I really want to blend fully in with the bots, but like i cant cause green name, so sheep could you maybe either give lesser admin the same color or give me reveal all instead of all mod roles (the thing with 2nd is it would give me administrator which i know you dont want to give)
@UgandanKnuckles 
Fine you get to go undercover","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","24-Sep-20 10:24 AM","> Add a manga cafe channel
@Pan, Just Pan 
What does that even mean?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","24-Sep-20 05:23 PM","> Add #Vibe-Room for the people that wanna vibing 🏳️‍🌈
@SwiPE 
What does that mean?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","24-Sep-20 05:46 PM","> ^ decline this suggestion
@Dapper 
I mean since they haven't even clarified sure","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 10:24 AM","> #deleted-channel definitely needs to be in other/special
@MMK21Games 
sure","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 10:24 AM","@SwiPE","Knowledge Base - 😎Staff - ✅reviewed-suggestions [732624340528529540].csv_Files\unknown-DA7CB.png",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 10:24 AM","It's a good thing I don't have eyes","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 01:28 PM","SHIT","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 01:28 PM","FUCK","","🚫 (7)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 03:21 PM","> adopt me
@Vladilima 
ok","","woo (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 05:23 PM","> abandon @Vladilima
@Dapper 
Hard if they're adopted by someone else ¯\_(ツ)_/¯","","🤬 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","29-Sep-20 05:24 PM","> add some sort of competition/event where we have to remake something or idk just make it happen
@asdru 
ummmmmmmmm maybe","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","01-Oct-20 01:19 PM","> cant get want to be pinged and alright with being pinged at the same time, make it so we can
@QmelZ the Void Done","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","01-Oct-20 02:52 PM","> change the icon to me and the name to dppae slae
@Dapper 
mmmmmmmmmmmmmmmmm maybe if you make it spooky somehow I might do it for a dya or so","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","01-Oct-20 11:51 PM","> Agree
@UgandanKnuckles 
Me laughing at the idea:
My third in command agreeing with it:
Me:","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","06-Oct-20 09:49 AM","> ~~`!tag raw` seems to be broken (it works on other servers)~~ Thanks for fixing!
@MMK21GamesI didn't do anything","","🤷‍♂️ (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","06-Oct-20 09:49 AM","> Make !tag blue 
> Messange: **BALD, because he's choose glow squid ‼️ **
@SwiPE 
You can add it yourself","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","06-Oct-20 09:49 AM","> add an ""insult dream"" channel
@asdru 
Might, just might","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","06-Oct-20 09:50 AM","> Add a sheep is a sheep, channel
@UgandanKnuckles 
what??","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","06-Oct-20 09:51 AM","> and poketwo bot
@L. Lawliet 
The only reason I don't add it without a vote is because there is active opposition from @Exor_Sk_2006 (Actually might've been someone else not sure)","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","06-Oct-20 10:26 AM","> Add a link to https://www.mikeash.com/getting_answers.html in #deleted-channel or somewhere
@MMK21Games 
sure","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Oct-20 11:48 PM","> Post when a poll has ended and it's results in #👍polls-announcements (as a separate message) instead of editing the original message.
@MMK21Games 
For now I'm editting the original message & sending a message saying that the vote ended with a message link","","👍 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","07-Oct-20 11:48 PM","> Make `!tag` exempt from being redirected to #🤖bot-commands because... [hopefully I shouldn't need to say]
@MMK21Games 
I think I can make specific tags not do that, maybe even you can change it. Hold on","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Oct-20 11:21 AM","> ban everyone
@asdru 
hold on","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Oct-20 11:21 AM","!ban everyone","",""
"235148962103951360","Carl-bot#1536","08-Oct-20 11:21 AM","everyone is not a valid member or member ID.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Oct-20 11:21 AM","I did it","","🇹 (1),🇽 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Oct-20 11:23 AM","> make me the new owner
@Dapper 
how about no","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","08-Oct-20 11:23 AM","> *or you could give me Manage Server and I'll do it for you 😉*
@MMK21Games 
mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmnommmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","10-Oct-20 12:28 AM","> add roles *@Glow Squid Bad* and *@Glow Squid Good* people with *@Glow Squid Good* are automatically banned from the server. sounds good huh? 
perhaps","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","11-Oct-20 06:52 PM","> **Which one should i pick?**
> A. Milk
> B. Egg
@SwiPE 
> What about milk and egg?
@SwiPE 
I should just ban you, sloth, dapper, and a few others from #👍reviews👎 & #deleted-channel","","egg (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Oct-20 11:02 AM","> <insert a bunch of stuff>
@UgandanKnuckles 
how about no","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Oct-20 11:07 AM","actually what was it again?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Oct-20 11:09 AM","> @🐑Sheep-kun; SheepCommander☭🎩 accept my previous suggestion
@Dapper 
hmm","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Oct-20 11:09 AM","> Delete @asdru
@Dapper 
dunno maybe I'll demote him or smth","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Oct-20 11:31 AM","> @🐑Sheep-kun; SheepCommander☭🎩 replace next video from ""we dont know"" to ""Before next decade""
@UgandanKnuckles 
not rn","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","12-Oct-20 11:02 PM","> #💙blue-faq BluPvPs
@Pablo 
Thank you","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 07:51 AM","> Ban discussion in #deleted-channel
@MMK21Games 
It already fucking is but you're mod abusing and bypassing slow mode","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 07:56 AM","> Add it to channel topic pls (also how am I abusing my slowmode bypass its only 30 seconds)
@MMK21Games 
fine sheesh","","😉 (2)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 07:57 AM","\#💬general","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:30 AM","> In #deleted-channel they should change “Colorize” to Colorize text generator
@Duskbeak 
k done","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:30 AM","> ***`Delete Asdru`***
@Dapper 
> `/ban Asdru`
@GoatInABoat 
> ```html
> ?ban Asdru```
@UgandanKnuckles
Damn what did Asdru do","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:31 AM","> *or you could give me Manage Server and I'll do it for you 😉*
@MMK21Games 
Hold on","","👀 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:32 AM","wait which ones lmao","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:32 AM","actually none of them are restricted in the first place","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:34 AM","> #deleted-channel but we collectively write a song, one line at a time.
@MMK21Games 
That is literally what it is ._.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:35 AM","> change the icon to me and the name to dppae slae
@Dapper No
> Agree
@UgandanKnucklesTRAITOR!!!","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:47 AM","> PUT the rp dp related stuff before the other/special section FFS
@asdru 
can you ellaborate?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:47 AM","> Clean this channel of things that are not suggestions and/or are being ignored:
@Pablo
Just did","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 10:48 AM","> put THE OTHER DP RP RELATEd stuff **ABOVE** the other/specia
@asdru 
oh ok sounds good","","🇹 (1),🇾 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","13-Oct-20 11:06 AM","> #deleted-channel Is visible without archived channel role.
@Pablo 
thx for your report will sync perms","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","14-Oct-20 11:07 AM","> @🐑Sheep-kun; SheepCommander☭🎩 Give me VIP
@Dapper don't know why you don't have it","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","14-Oct-20 11:08 AM","!role add @Dapper ""VIP [Active]""","",""
"235148962103951360","Carl-bot#1536","14-Oct-20 11:08 AM","Added **V.I.P. [Active]** to **aelS hctoW#0746**.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","14-Oct-20 11:08 AM","> @🐑Sheep-kun; SheepCommander☭🎩 don't give the stinky witch seal vip
@GoatInABoat 
hmmm","","😩 (1),🍆 (1),👶 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","14-Oct-20 03:41 PM","> make it so you need either `@Alright with being pinged` or `@Don't like to be pinged` to verify or something, because it will be very very very helpful in my opinion
@QmelZ the Void 
ain't falling for that this time.

Anyways, sure I agree but I'll have to work out how to implement that","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","15-Oct-20 10:14 AM","> Make a meme channel
@VeSaucy 
Currently you can just post in #💬general, although I might host a vote on making a specific channel later","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","15-Oct-20 03:43 PM","> Give @Shizmon  the ""Dppae's wife"" role
@Dapper hold on","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","15-Oct-20 03:43 PM","!role create ""Dppae's wife [Joke]""","",""
"235148962103951360","Carl-bot#1536","15-Oct-20 03:43 PM","","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","15-Oct-20 03:43 PM","!role add @Shizmon ""Dppae's wife [Joke]""","",""
"235148962103951360","Carl-bot#1536","15-Oct-20 03:43 PM","Added **Dppae's wife [Joke]** to **Shizmon#1203**.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","15-Oct-20 03:43 PM","he has suggestions hidden so he won't know","","🤔 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","16-Oct-20 08:46 AM","> @🐑Sheep-kun; SheepCommander☭🎩 Tags are still redirecting
@MMK21Games 
Can you create a quick list of all the tags that shouldn't redirect? It says none of them are set to redirect but idk","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","17-Oct-20 01:00 PM","> for acronyms sp for singleplayer, as for armor stand?
@ly 
Sure","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","17-Oct-20 01:10 PM","> The whole tag command should have redirection off (you're thinking of individual tags being restricted)
@MMK21Games 
Right hold on remind me in a bit","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","17-Oct-20 05:45 PM","> ***`Consume my fecal matter`***
@Dapper 
> `Consume seals fecal matter`
@GoatInABoat 
> @🐑Sheep-kun; SheepCommander☭🎩 ***`^ accept this suggestion`***
@Dapper 
MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","17-Oct-20 05:51 PM","> The whole tag command should have redirection off (you're thinking of individual tags being restricted)
@MMK21Games 
K looking into that now","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","17-Oct-20 05:52 PM","fixed","","🎉 (1)"
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","18-Oct-20 03:50 PM","> @🐑Sheep-kun; SheepCommander☭🎩 You expected a actual suggestion, BUT IT WAS **I**, DAPPER SLAE
> asking for the ""Alcoholic"" role
@Dapper sure","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","18-Oct-20 03:50 PM","!role create ""Alcoholic [Joke]""","",""
"235148962103951360","Carl-bot#1536","18-Oct-20 03:50 PM","","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","18-Oct-20 03:50 PM","!role add @Dapper  ""Alcoholic [Joke]""","",""
"235148962103951360","Carl-bot#1536","18-Oct-20 03:50 PM","Added **Alcoholic [Joke]** to **aelS hctoW#0746**.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Oct-20 09:43 AM","> Delete that ^
@MMK21Games 
done","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Oct-20 09:44 AM","> Then remov e colours from the pronoun roles because it makes no sense
@MMK21Games 
Just makes it stand out a bit more, it's under Verified role anyways.","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","19-Oct-20 10:11 AM","> If you are reading this, you are now a woman
@Dapper very interresting","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","21-Oct-20 12:21 PM","> @🐑Sheep-kun; SheepCommander☭🎩 Give me Mod++++ so I can flex on foof
@Dapper Might","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","21-Oct-20 12:21 PM","> add pokemon bot
@L. Lawliet Let me check if there's still any active opposition from... Exor was it?","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","21-Oct-20 12:21 PM","> BEHOLD THE EGGS
> scam
> it didn't work
> MY GRAND PLAN
> FOILED
@Dapper Fool","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Oct-20 11:28 AM","> Can we get a ""John"" role to be assigned to no one but have it be pingable
@Dapper mmmm idk perhaps","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Oct-20 03:03 PM","> make a servers to raid channel also make a madlad role
@Anthony2be 
Madlad role sure, servers to raid no","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Oct-20 03:03 PM","!role create ""Malad [Joke]""","",""
"235148962103951360","Carl-bot#1536","22-Oct-20 03:03 PM","","",""
"511656055974133780","🐑Sheep-kun; SheepCommander☭🎩#1511","22-Oct-20 03:03 PM","!role add @Anthony2be ""Malad [Joke]""","",""
"235148962103951360","Carl-bot#1536","22-Oct-20 03:03 PM","Added **Malad [Joke]** to **Anthony2be#1900**.","",""
